"Country","City","Company Name","Address","Phone","Website","Email","Error"
"jordan","aqaba","LEEN CARGO","Aqaba","+962777366593","leencargo.com","info@leencargo.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","aqaba","SHARAF SHIPPING AGENCIES CO. WLL - SSA JORDAN","Jordan, Aqaba","+962798201501","www.sharafshipping.com/","adnan@ssajordan.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","aqaba","LEVANT SHIPPING & TRANSIT (GEZAIRI TRANSPORT) CO L...","PO Box 887, Hotels District, Aqaba, Jordan","+962 (0)3 201 4752","www.gezairi.com","gezaqaba@wanadoo.jo","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","aqaba","MALTRANS SHIPPING AGENCIES CO","PO Box 504, Aqaba, Jordan","+962 (0)3 2014418","www.maltrans.com","maqaba@maltrans.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","aqaba","EURO SHIPPING SERVICES","Hammant Str, Aqaba, Jordan","+962 (0)3 203 0226","www.ess.com.jo","aqaba@ess.com.jo","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","aksai","BERTLING KAZAKH LOGISTICS LLP (AKTAU)","IGS Base, Industrial Zone, Burlinski District,  090300, Kazakhstan","+7 7113 39-29-13","www.bertling.com","manager.aksai@bertling.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","aktau","UNITRANS LOGISTICS LTD","Mangistau District, 2 mcr Sunkar Bussines Center Office 836, ZP 130000 Aktau, Kazakhstan","+77018888685","www.unitranslogistic.com","shakhin@unitranslogistic.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","aktau","ARI CARGO","22 Micro District, Shoe Factory JAMAL-AL, Aktau, Kazakhstan","+7 729 260-61-00","www.aricargo.com","aktau@aricargo.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","aktau","BERTLING KAZAKH LOGISTICS LLP (AKTAU)","42/43 Building 59A, MKR 14,  130000, Kazakhstan","+7 7292 43-79-66","www.bertling.com","manager.aktau@bertling.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","aktau","M&M LOGISTICS LLP","Microdistrict 2, Business Center ORDA, Office 600,  130000, Kazakhstan","+7 729 275-11-02","www.mumnet.kz","natalya.domanova@mumnet.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","aktau","MURPHY EXPRESS LTD","Microdistrict 6, Apt 11 Building 4, Aktau, Kazakhstan","+7 729 253-41-64","www.murphyship.com","Sales1@murphyshipping.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","aktobe","BERTLING KAZAKH LOGISTICS LLP (AKTAU)","10a Altynsarina Street, Aktobe, Kazakhstan","+7 7132 21-16-85","www.bertling.com","manager.atyrau@bertling.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","aktobe","PANALPINA WORLD TRANSPORT LLP","12 Microdistrict Building 21, Section G 9th Floor Office 35,  030000, Kazakhstan","+7 713 223-68-70","www.panalpina.com","","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","almaty","GFL LLP - GLOBUS FORWARD LOGISTIC","N. Nazarbayev Avenue 226A, Almaty city, Kazakhstan","+7 727 264 2398","globusforward.com","info@globusforward.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","almaty","LOGITRANS","Seyfullina 498, Business Center Altyn Zaman, 3rd Floor, Almaty, Kazakhstan","+7 727 385 08 73","www.logitransport.com/","info@logitransport.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","almaty","GOSSELIN KAZAKHSTAN LLP.","Almaty city, Samal-2, b. 58 block G, 12 floor, app.97, Almaty region, Kazakhstan","+(727) 248 54 45","www.gosselingroup.eu","aiguli@gosselingroup.eu","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","almaty","ATEKS LOGISTIC","Polezhayev Srteet 26B, Altamy, Kazakhstan","+7 7273856052","www.kazateks.kz","info@kazateks.kz","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","almaty","AIR CHARTER SERVICE","Str. Fonvizin, 17A, office 301, Almaty, Kazakhastan","+7 (727) 346 8099","www.aircharter.kz","alacargo@aircharterservice.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","almaty","ACCESS WORLD TRANSPORT LLP","Al Faravi Avenue, Bldg. 7, Block 4A, Office 83, Business center Nurly Tau, 050059 Almaty City, ...","+7 727 352 7277","www.access-transport.com","nt@access-transport.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","almaty","ACEX ALMATY-KAZAKHSTAN","Office 619, Furmanova str., 13/195,  Kazakhstan, 050013, Kazakhstan","+ 7 (727) 250-97-38","www.acex.net","kz@acex.net","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","almaty","AHLERS KAZAKHSTAN LLP","17 Nauryzbay Batyr Str., off 106, 050004 Almaty, Kazakhstan","+7 727 2445796","www.ahlers.com","vk@almaty.ahlers.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","almaty","LOGISTICS PLUS","Office 25a/51, Zakarpatskaja Street, Airport Business Center, Almaty 50060, Kazakhstan","7-727-329-4499","www.logisticsplus.net","almaty@logisticsplus.net","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","almaty","TOO RRL RAIL & ROAD LOGISTICS","Mikrorayon 17, 050062 Almaty, Kazakhstan","+7-702 215 7125","www.russian-rail-logistics.de","info@rrl-kazakhstan.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","astana","M&M LOGISTICS LLP",", Kazakhstan","+7 717 268-84-50","www.mumnet.kz","botagoz.anaibekova@mumnet.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","astana","ARI CARGO","Astana Airport Commercial Warehouse, Office #206,  010014, Kazakhstan","+7 717 228-64-13","www.aricargo.com","astana@aricargo.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","atyrau","ARI CARGO","Azattyk Street 17, Room 14, Level 3, Atyrau, Kazakhstan","+7 712 258-68-89","www.aricargo.com","atyrau@aricargo.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","atyrau","BERTLING KAZAKH LOGISTICS LLP (AKTAU)","5 Dossorskaya Street, 3rd Floor,  060002, Kazakhstan","+7 7122 76-08-13","www.bertling.com","manager.atyray@bertling.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","atyrau","M&M LOGISTICS LLP","17 Azattyk Avenue, Business Center Don Nauki, Office 101, Atyrau, Kazakhstan","+7 712 297-01-08","www.mumnet.kz","ahmar.ali@mumnet.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","atyrau","PANALPINA WORLD TRANSPORT LLP","Shamina Str 10A,  060003, Kazakhstan","+7 712 243-37-72","www.panalpina.com","","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kazakhstan","shymkent","M&M LOGISTICS LLP","Kunaev Avenue, Business Center ALTYN ORDA, Office 401,  160000, Kazakhstan","+7 725 296-80-22","www.mumnet.kz","rustem.ermaganbetov@mumnet.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","kisumu","NEW PLANET EXPRESS LIMITED","First Floor Mega Plaza Complex, Oginga Odinga Street, Kisumu, Kenya","+254 (0)20 235 8563","www.newplanet.co.ke","kis@newplanet.co.ke","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","kisumu","JIHAN FREIGHTERS LTD.","Makasembo Road, P O Box 463-40100, Kisumu, Kenya","+254 57 2020502","www.jihanfreighters.co.ke","jihan@jihanfreighters.co.ke","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","malindi","JIHAN FREIGHTERS LTD.","Road P O Box 331-80200, Malindi, Kenya","+254 42 21 31903","www.jihanfreighters.co.ke","jihan@jihanfreighters.co.ke","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","SIGGOL LOGISTICS","Orina House, 2nd Floor, Kirinyaga Road, Off-Lumumba Avenue, Mombasa, 80118 Kenya","+254720176673","www.siggol.com/","sales@siggol.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","SWIFTSTRIDES LOGISTICS LTD. - SSL","Machakos street off moi avenue, 1958 bldg, 2nd floor office suite 12, Mombasa KEnya","+254 720 973 404","www.swiftstrides.com","justo@swiftstrides.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","DARKA EAST AFRICA LOGISTICS","Mombasa Trade Centre, Mombasa, Kenya","+254 7 8044 1199","www.darkagroup.com/darka-east-africa-logistics-kenya.html","manager.kenya@darkagroup.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","SMILES LOGISTICS LIMITED","Mombasa, Mombasa 80100, Kenya","+254 7 1787 9613","smileslogistics.com","fin@smileslogistics.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","SIMA MARINE (K) LTD","Biashara Building, 1st Floor, Nyerere Avenue. Mombasa, Kenya","254(041)2220678 / 9","www.simamarineafrica.com/","info.kemba@simamarineafrica.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","CASCADE SWIFT EA AGENCY LTD","Moi Avenue, Sandra House, 1 Floor, 80100 G.P.O Mombasa, Kenya","+254 724 131287","www.cascadeswift.net","sales@cascadeswift.net","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","HEAVY INDUSTRY LOGISTICS LTD","P.O. Box 10365","+254414474293","www.hilogafrica.com","info@hilogafrica.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","FTL FAST TRANSIT LINE LTD.","First Cannon Towers, Moi Avenue, 6th Floor, P.O. Box 99-80100 G.P.O, Mombasa, Kenya","+254 717678555","www.ftlea.com","sales.mba@ftlea.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","DEEP SEA SHIPPING SOLUTIONS LTD","1st Floor, Regal Chambers, Moi Avenue, Mombasa, Kenya","+254 719746936","www.d-sss.com","phillip@d-sss.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","RESCUE TECH ENTERPRISES LTD","Old Cannon Towers, 5th floor, Po Box 99251-80100, Mombasa - Kenya","+254 (0)72 277 8830","www.rescuetechenterprises.co.ke","info@rescuetechenterprises.co.ke","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","BEACON MOVERS KENYA LTD","Moi Avenue, Mombasa, Kenya","+254 (0)20 249 9890","www.beaconmovers.co.ke","msa@beaconmovers.co.ke","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","RAY CARGO SERVICES LTD","PO Box 98259, Mombasa, Kenya","+254 (0)733-958-584","www.raycargo.com","","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","KESOM FREIGHT INTERNATIONAL LTD","Jomo Kenyatta Avenue, Opp Sunni Muslim Badhala Hall, Saba Saba, Mombasa, Kenya","+254 (0)727 273378","www.kesomfreight.com","msa@kesomfreight.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","INTIME FREIGHT & CARGO SERVICES LTD","Mombasa, Kenya","+254 (0)722 300685","www.intimecargo.co.ke","sales@intimecargo.co.ke","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","JASPA FREIGHT LTD","Cannon House, Box 88437,  80100, Kenya","+254 (0)721 760825","www.jaspafreight.com","info@Jaspa Freight Ltd","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","IMA KENYA LIMITED","3rd Floor Inchcape House, Off Moi Avenue,  80100, Kenya","+254 (0)41 231 8339","www.ami-worldwide.com","mng@imakenya.co.ke","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","JASPA LOGISTICS LTD","PO Box 13529,  00800, Kenya","+254 (0)727 169176","www.jaspalogistics.com","info@jaspalogistics.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","KATE FREIGHT AND TRAVEL LTD","PO Box 82591-80100, Cotts House, Moi Avenue, Mombasa, Kenya","+254 (0)41 231 1311","www.kateafrica.com","agnes.dacha@kateafrica.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","KUEHNE + NAGEL LTD","Consolidated Warehouse, Mahindi Rd, Shimanzi, PO Box 80107, Mombasa, Kenya","+254 (0)41 249 2834","www.kuehne-nagel.com","info@mombasa@kuehne-nagel.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","LINEAR EAST AFRICA AGENCY LTD","Moi Avenue, Old Cannon Towers, 8th Floor, Mombasa, Kenya","+254 (0)41 222 4429","www.lineareastafrica.net","joseph@lineareastafrica.net","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","MERCATOR TRANSPORT KENYA LIMITED","4th Floor Southern House, Moi Avenue, Mombasa, Kenya","+254 (0)41 231 1144","www.mercatortransport.com","svenugopal@mercatortransport.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","NORTHWEST (K) LTD","Moi Avenue, Old Cannon Towers, 3rd Floor,  80107, Kenya","+254 (0)41 231 3978","www.northwestke.com","director@northwestke.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","RAPID KATE SERVICES LTD","Mikindani Street, Opp Pandya Hospital, PO Box 81027, Mombasa, Kenya","+254 (0)41 222 3905","www.rapidkate.com","sales@rapidkate.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","WILHELMSEN SHIPS SERVICE","Bawazir House, 1st Floor, (Near Tea Trade Center), Nyerere Avenue, Mombasa, Kenya","+254 (0)41 222 7964","www.wilhelmsen.com","ww@wilhelmsen.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","FREIGHT FORWARDERS KENYA LTD","Leslander House, Dar Es Salaam Road,  80100, Kenya","+254 (0)41 222 3691","www.freightforwarders.co.ke","fduffau@africaonline.co.ke","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","UFANISI FREIGHTERS (K) LTD","PO Box 980-80100, Mombasa, Kenya","+254 (0)41 222 5889","www.ufanisi.co.ke","enquiries@ufanisi.co.ke","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","TABAKI FREIGHT SERVICES INTERNATIONAL LTD","1st Floor Old Cannon Towers, Rm 373, PO Box 80247,  80100, Kenya","+254 (0)41 231 9046","www.tabaki.co.ke","","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","TOPLINK CONSOLIDATORS EAST AFRICA LTD","Canon Towers 1, Moi Avenue, PO Box 89457, Mombasa, Kenya","+254 (0)41 231 8275","www.eaconsol.com","toplinkconsolidators@eaconsol.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","TREVART EXPRESS LIMITED","Palli Hse, 1st Floor, Nyerere Avenue, Mombasa, Kenya","+254 (0)41 222 9983","www.trevartexpress.com","alex@trevartexpress.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","STRIKE KENYA LTD","Refinery Road, Changamwe, Mombasa, Kenya","+254 (0)41 343 0265","www.strike.aero","kenya@strike.aero","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","SIMPET GLOBAL LOGISTICS LTD.","Old Cannon Towers Complex, 8th Floor, Moi Avenue,  254, Kenya","+254 (0)41 222 4568","www.simpetcargo.com","info@simpetcargo.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"kenya","mombasa","SPEDAG SPEDITION (K) LTD","Ralli House, 4th Floor, Nyerere Avenue,  80100, Kenya","+254 (0)41 223 0460","www.mrspedag.com","administration@ke.spedag.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
